movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry,terminal_name,regional_hub,shift,fiscal_year,quarter,month,build_year,vessel_age,suez_period,terminal_total_movements,utilization,load_segment,regional_avg_duration,pct_above_regional,global_avg_duration,pct_above_global,month_name,year_month
264,2024-06-03,Container_861,86,Container,350,606,764.1728716837937,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Night,2024,2,6,1905,,Post-Suez,36,1.16,Normal,495.1797462581356,54.3,499.53,53.0,Jun 2024,2024-06
240,2021-09-01,Container_514,514,Container,197,369,24.29429370656433,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,3,9,1931,,Post-Suez,47,1.52,High Load,495.1797462581356,-95.1,499.53,-95.1,Sep 2021,2021-09
273,2024-03-25,Tanker_246,246,Tanker,563,668,355.9403695096469,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Day,2024,1,3,2014,12.0,Post-Suez,40,1.29,Normal,494.18812107674495,-28.0,499.53,-28.7,Mar 2024,2024-03
273,2024-03-25,Tanker_246,246,Tanker,563,668,355.9403695096469,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Day,2024,1,3,2012,14.0,Post-Suez,40,1.29,Normal,494.18812107674495,-28.0,499.53,-28.7,Mar 2024,2024-03
193,2022-08-30,Tanker_235,235,Tanker,708,608,534.6938373132544,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Ryan Williams,LATAM,Day,2022,3,8,1941,,Post-Suez,28,0.9,Normal,494.18812107674495,8.2,499.53,7.0,Aug 2022,2022-08
193,2022-08-30,Tanker_235,235,Tanker,708,608,534.6938373132544,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Ryan Williams,LATAM,Day,2022,3,8,1971,,Post-Suez,28,0.9,Normal,494.18812107674495,8.2,499.53,7.0,Aug 2022,2022-08
913,2021-07-24,Container_481,481,Container,506,809,215.92001342905908,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Patricia Gallegos,APAC,Night,2021,3,7,1957,,Post-Suez,28,0.9,Normal,509.19575666156277,-57.6,499.53,-56.8,Jul 2021,2021-07
418,2024-03-27,Cargo_139,139,Cargo,629,141,535.4429323294904,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2024,1,3,1930,,Post-Suez,27,0.87,Normal,501.3849927507171,6.8,499.53,7.2,Mar 2024,2024-03
418,2024-03-27,Cargo_139,139,Cargo,629,141,535.4429323294904,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2024,1,3,1967,,Post-Suez,27,0.87,Normal,501.3849927507171,6.8,499.53,7.2,Mar 2024,2024-03
418,2024-03-27,Cargo_139,139,Cargo,629,141,535.4429323294904,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2024,1,3,2017,9.0,Post-Suez,27,0.87,Normal,501.3849927507171,6.8,499.53,7.2,Mar 2024,2024-03
418,2024-03-27,Cargo_139,139,Cargo,629,141,535.4429323294904,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2024,1,3,1977,,Post-Suez,27,0.87,Normal,501.3849927507171,6.8,499.53,7.2,Mar 2024,2024-03
385,2024-03-15,Cargo_404,404,Cargo,761,129,249.6702511112225,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Day,2024,1,3,1943,,Post-Suez,52,1.68,High Load,494.18812107674495,-49.5,499.53,-50.0,Mar 2024,2024-03
385,2024-03-15,Cargo_404,404,Cargo,761,129,249.6702511112225,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Day,2024,1,3,2016,10.0,Post-Suez,52,1.68,High Load,494.18812107674495,-49.5,499.53,-50.0,Mar 2024,2024-03
328,2024-04-02,Passenger_588,588,Passenger,957,449,74.71058679419751,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Day,2024,2,4,2023,3.0,Post-Suez,26,0.84,Normal,509.19575666156277,-85.3,499.53,-85.0,Apr 2024,2024-04
328,2024-04-02,Passenger_588,588,Passenger,957,449,74.71058679419751,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Day,2024,2,4,1914,,Post-Suez,26,0.84,Normal,509.19575666156277,-85.3,499.53,-85.0,Apr 2024,2024-04
328,2024-04-02,Passenger_588,588,Passenger,957,449,74.71058679419751,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Day,2024,2,4,1973,,Post-Suez,26,0.84,Normal,509.19575666156277,-85.3,499.53,-85.0,Apr 2024,2024-04
89,2024-09-10,Cargo_145,145,Cargo,745,612,941.8518945232512,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angela Smith,LATAM,Night,2024,3,9,1967,,Post-Suez,31,1.0,Normal,494.18812107674495,90.6,499.53,88.5,Sep 2024,2024-09
351,2021-01-24,Container_385,385,Container,395,809,382.87761563765457,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Night,2021,1,1,1974,,Pre-Suez,32,1.03,Normal,509.19575666156277,-24.8,499.53,-23.4,Jan 2021,2021-01
929,2022-02-25,Container_579,579,Container,371,841,334.70849974081864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Night,2022,1,2,2015,11.0,Post-Suez,45,1.45,High Load,495.1797462581356,-32.4,499.53,-33.0,Feb 2022,2022-02
929,2022-02-25,Container_579,579,Container,371,841,334.70849974081864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Night,2022,1,2,1962,,Post-Suez,45,1.45,High Load,495.1797462581356,-32.4,499.53,-33.0,Feb 2022,2022-02
44,2021-04-20,Tanker_720,720,Tanker,291,907,731.4216478290218,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Day,2021,2,4,1998,28.0,Suez Disruption,29,0.94,Normal,509.19575666156277,43.6,499.53,46.4,Apr 2021,2021-04
44,2021-04-20,Tanker_720,720,Tanker,291,907,731.4216478290218,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Day,2021,2,4,1958,,Suez Disruption,29,0.94,Normal,509.19575666156277,43.6,499.53,46.4,Apr 2021,2021-04
934,2021-06-18,Container_526,526,Container,737,175,420.6394350584676,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Juarez,LATAM,Day,2021,2,6,1937,,Post-Suez,35,1.13,Normal,494.18812107674495,-14.9,499.53,-15.8,Jun 2021,2021-06
314,2022-05-17,Tanker_246,24,Tanker,563,377,180.4840267022141,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Day,2022,2,5,1958,,Post-Suez,40,1.29,Normal,494.18812107674495,-63.5,499.53,-63.9,May 2022,2022-05
33,2024-05-15,Container_318,318,Container,961,810,952.1458587753618,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Luke Jones,APAC,Day,2024,2,5,1923,,Post-Suez,36,1.16,Normal,509.19575666156277,87.0,499.53,90.6,May 2024,2024-05
774,2023-06-12,Container_518,518,Container,812,446,173.77363063204697,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2023,2,6,1953,,Post-Suez,22,0.71,Underutilized,509.19575666156277,-65.9,499.53,-65.2,Jun 2023,2023-06
845,2021-12-26,Container_970_2,970,Container,812,335,888.561368087372,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2021,4,12,2004,22.0,Post-Suez,22,0.71,Underutilized,509.19575666156277,74.5,499.53,77.9,Dec 2021,2021-12
845,2021-12-26,Container_970_2,970,Container,812,335,888.561368087372,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2021,4,12,1938,,Post-Suez,22,0.71,Underutilized,509.19575666156277,74.5,499.53,77.9,Dec 2021,2021-12
845,2021-12-26,Container_970_2,970,Container,812,335,888.561368087372,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2021,4,12,1976,,Post-Suez,22,0.71,Underutilized,509.19575666156277,74.5,499.53,77.9,Dec 2021,2021-12
479,2024-01-31,Tanker_333,333,Tanker,189,731,803.9849479858042,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sara Sanders,EMEA,Night,2024,1,1,1923,,Post-Suez,28,0.9,Normal,495.1797462581356,62.4,499.53,60.9,Jan 2024,2024-01
896,2024-09-08,Container_514,514,Container,529,315,589.2948961307447,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Day,2024,3,9,1931,,Post-Suez,45,1.45,High Load,509.19575666156277,15.7,499.53,18.0,Sep 2024,2024-09
170,2023-06-08,Tanker_765,765,Tanker,728,388,266.9938623288597,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Night,2023,2,6,1977,,Post-Suez,36,1.16,Normal,495.1797462581356,-46.1,499.53,-46.6,Jun 2023,2023-06
170,2023-06-08,Tanker_765,765,Tanker,728,388,266.9938623288597,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Night,2023,2,6,1965,,Post-Suez,36,1.16,Normal,495.1797462581356,-46.1,499.53,-46.6,Jun 2023,2023-06
434,2024-06-04,Container_239,239,Container,930,888,660.0058638019734,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Regina White,EMEA,Day,2024,2,6,2016,10.0,Post-Suez,39,1.26,Normal,495.1797462581356,33.3,499.53,32.1,Jun 2024,2024-06
434,2024-06-04,Container_239,239,Container,930,888,660.0058638019734,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Regina White,EMEA,Day,2024,2,6,1957,,Post-Suez,39,1.26,Normal,495.1797462581356,33.3,499.53,32.1,Jun 2024,2024-06
767,2021-07-14,Cargo_198,198,Cargo,113,251,377.4662973591713,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Todd Hardin,EMEA,Day,2021,3,7,2011,15.0,Post-Suez,28,0.9,Normal,495.1797462581356,-23.8,499.53,-24.4,Jul 2021,2021-07
493,2023-01-19,Container_196,196,Container,425,163,759.454238620258,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Michelle Love,EMEA,Day,2023,1,1,1935,,Post-Suez,24,0.77,Underutilized,495.1797462581356,53.4,499.53,52.0,Jan 2023,2023-01
94,2024-10-19,Container_727,727,Container,291,189,146.3762465212295,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Night,2024,4,10,1954,,Post-Suez,29,0.94,Normal,509.19575666156277,-71.3,499.53,-70.7,Oct 2024,2024-10
995,2023-04-14,Tanker_122_2,122,Tanker,598,724,951.235381882577,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2023,2,4,2008,18.0,Post-Suez,41,1.32,High Load,495.1797462581356,92.1,499.53,90.4,Apr 2023,2023-04
995,2023-04-14,Tanker_122_2,122,Tanker,598,724,951.235381882577,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2023,2,4,1994,32.0,Post-Suez,41,1.32,High Load,495.1797462581356,92.1,499.53,90.4,Apr 2023,2023-04
995,2023-04-14,Tanker_122_2,122,Tanker,598,724,951.235381882577,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2023,2,4,2003,23.0,Post-Suez,41,1.32,High Load,495.1797462581356,92.1,499.53,90.4,Apr 2023,2023-04
36,2024-11-27,Tanker_828,828,Tanker,957,127,420.6290386581657,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Day,2024,4,11,1904,,Post-Suez,26,0.84,Normal,509.19575666156277,-17.4,499.53,-15.8,Nov 2024,2024-11
276,2022-04-05,Tanker_227,227,Tanker,395,727,650.044014492085,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Day,2022,2,4,1921,,Post-Suez,32,1.03,Normal,509.19575666156277,27.7,499.53,30.1,Apr 2022,2022-04
276,2022-04-05,Tanker_227,227,Tanker,395,727,650.044014492085,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Day,2022,2,4,1954,,Post-Suez,32,1.03,Normal,509.19575666156277,27.7,499.53,30.1,Apr 2022,2022-04
34,2021-06-30,Cargo_573,573,Cargo,705,794,640.1617375201863,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Mercedes Miller,EMEA,Day,2021,2,6,1937,,Post-Suez,33,1.06,Normal,495.1797462581356,29.3,499.53,28.2,Jun 2021,2021-06
34,2021-06-30,Cargo_573,573,Cargo,705,794,640.1617375201863,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Mercedes Miller,EMEA,Day,2021,2,6,2011,15.0,Post-Suez,33,1.06,Normal,495.1797462581356,29.3,499.53,28.2,Jun 2021,2021-06
739,2021-07-01,Passenger_153_2,153,Passenger,598,480,824.6393863460249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Day,2021,3,7,2008,18.0,Post-Suez,41,1.32,High Load,495.1797462581356,66.5,499.53,65.1,Jul 2021,2021-07
739,2021-07-01,Passenger_153_2,153,Passenger,598,480,824.6393863460249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Day,2021,3,7,2021,5.0,Post-Suez,41,1.32,High Load,495.1797462581356,66.5,499.53,65.1,Jul 2021,2021-07
739,2021-07-01,Passenger_153_2,153,Passenger,598,480,824.6393863460249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Day,2021,3,7,2014,12.0,Post-Suez,41,1.32,High Load,495.1797462581356,66.5,499.53,65.1,Jul 2021,2021-07
463,2023-02-14,Container_175,175,Container,778,390,99.12736927552778,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Night,2023,1,2,1900,,Post-Suez,58,1.87,Overloaded,509.19575666156277,-80.5,499.53,-80.2,Feb 2023,2023-02
265,2023-06-03,Passenger_633,633,Passenger,272,696,517.7588050443718,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lauren Little,LATAM,Night,2023,2,6,1933,,Post-Suez,23,0.74,Underutilized,494.18812107674495,4.8,499.53,3.7,Jun 2023,2023-06
425,2021-05-02,Tanker_270,270,Tanker,930,43,116.27982900100288,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Regina White,EMEA,Day,2021,2,5,2017,9.0,Suez Disruption,39,1.26,Normal,495.1797462581356,-76.5,499.53,-76.7,May 2021,2021-05
48,2023-09-10,Cargo_176_2,17,Cargo,282,234,112.52853830976062,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angel Castillo,EMEA,Night,2023,3,9,1946,,Post-Suez,25,0.81,Normal,495.1797462581356,-77.3,499.53,-77.5,Sep 2023,2023-09
48,2023-09-10,Cargo_176_2,17,Cargo,282,234,112.52853830976062,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angel Castillo,EMEA,Night,2023,3,9,1921,,Post-Suez,25,0.81,Normal,495.1797462581356,-77.3,499.53,-77.5,Sep 2023,2023-09
880,2021-07-22,Container_760,760,Container,957,743,210.0888212763988,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Day,2021,3,7,1921,,Post-Suez,26,0.84,Normal,509.19575666156277,-58.7,499.53,-57.9,Jul 2021,2021-07
185,2024-12-18,Cargo_424,424,Cargo,189,666,591.8056771446413,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sara Sanders,EMEA,Night,2024,4,12,1964,,Post-Suez,28,0.9,Normal,495.1797462581356,19.5,499.53,18.5,Dec 2024,2024-12
270,2022-06-03,Cargo_183,183,Cargo,957,44,933.19788783443,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Night,2022,2,6,1910,,Post-Suez,26,0.84,Normal,509.19575666156277,83.3,499.53,86.8,Jun 2022,2022-06
270,2022-06-03,Cargo_183,183,Cargo,957,44,933.19788783443,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Night,2022,2,6,1911,,Post-Suez,26,0.84,Normal,509.19575666156277,83.3,499.53,86.8,Jun 2022,2022-06
861,2022-07-25,Container_166,166,Container,895,892,239.03665441733912,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2022,3,7,1937,,Post-Suez,34,1.1,Normal,501.3849927507171,-52.3,499.53,-52.1,Jul 2022,2022-07
861,2022-07-25,Container_166,166,Container,895,892,239.03665441733912,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2022,3,7,1937,,Post-Suez,34,1.1,Normal,501.3849927507171,-52.3,499.53,-52.1,Jul 2022,2022-07
894,2024-07-20,Container_305,305,Container,371,409,719.8237118107546,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Day,2024,3,7,1963,,Post-Suez,45,1.45,High Load,495.1797462581356,45.4,499.53,44.1,Jul 2024,2024-07
917,2023-02-16,Passenger_578,578,Passenger,282,304,189.3785044142583,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angel Castillo,EMEA,Day,2023,1,2,1980,,Post-Suez,25,0.81,Normal,495.1797462581356,-61.8,499.53,-62.1,Feb 2023,2023-02
52,2021-02-02,Passenger_716,716,Passenger,748,990,14.661776203388822,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Cindy Martin,EMEA,Night,2021,1,2,1933,,Pre-Suez,32,1.03,Normal,495.1797462581356,-97.0,499.53,-97.1,Feb 2021,2021-02
49,2022-02-28,Cargo_803,80,Cargo,506,722,819.0247337193742,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Patricia Gallegos,APAC,Day,2022,1,2,2004,22.0,Post-Suez,28,0.9,Normal,509.19575666156277,60.8,499.53,64.0,Feb 2022,2022-02
608,2023-12-21,Passenger_397,397,Passenger,957,727,379.1058127707927,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Night,2023,4,12,1908,,Post-Suez,26,0.84,Normal,509.19575666156277,-25.5,499.53,-24.1,Dec 2023,2023-12
566,2022-03-01,Tanker_189,189,Tanker,215,160,501.4529306552323,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Franklin Hall,AMER,Night,2022,1,3,1980,,Post-Suez,32,1.03,Normal,501.3849927507171,0.0,499.53,0.4,Mar 2022,2022-03
551,2022-10-11,Tanker_556,556,Tanker,113,503,586.1607453869691,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Todd Hardin,EMEA,Night,2022,4,10,2013,13.0,Post-Suez,28,0.9,Normal,495.1797462581356,18.4,499.53,17.3,Oct 2022,2022-10
483,2024-03-15,Cargo_772_2,772,Cargo,198,169,555.5747323573258,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jamie Banks,APAC,Day,2024,1,3,2023,3.0,Post-Suez,43,1.39,High Load,509.19575666156277,9.1,499.53,11.2,Mar 2024,2024-03
483,2024-03-15,Cargo_772_2,772,Cargo,198,169,555.5747323573258,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jamie Banks,APAC,Day,2024,1,3,1921,,Post-Suez,43,1.39,High Load,509.19575666156277,9.1,499.53,11.2,Mar 2024,2024-03
483,2024-03-15,Cargo_772_2,772,Cargo,198,169,555.5747323573258,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jamie Banks,APAC,Day,2024,1,3,1975,,Post-Suez,43,1.39,High Load,509.19575666156277,9.1,499.53,11.2,Mar 2024,2024-03
824,2023-03-30,Cargo_404,404,Cargo,154,722,710.4572336206231,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Andrew Baldwin,EMEA,Night,2023,1,3,1943,,Post-Suez,31,1.0,Normal,495.1797462581356,43.5,499.53,42.2,Mar 2023,2023-03
824,2023-03-30,Cargo_404,404,Cargo,154,722,710.4572336206231,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Andrew Baldwin,EMEA,Night,2023,1,3,2016,10.0,Post-Suez,31,1.0,Normal,495.1797462581356,43.5,499.53,42.2,Mar 2023,2023-03
966,2023-09-02,Container_936,936,Container,728,372,150.75029760706727,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Night,2023,3,9,1993,33.0,Post-Suez,36,1.16,Normal,495.1797462581356,-69.6,499.53,-69.8,Sep 2023,2023-09
966,2023-09-02,Container_936,936,Container,728,372,150.75029760706727,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Night,2023,3,9,1946,,Post-Suez,36,1.16,Normal,495.1797462581356,-69.6,499.53,-69.8,Sep 2023,2023-09
670,2021-08-18,Passenger_330,330,Passenger,728,980,913.3054443383484,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2021,3,8,1957,,Post-Suez,36,1.16,Normal,495.1797462581356,84.4,499.53,82.8,Aug 2021,2021-08
670,2021-08-18,Passenger_330,330,Passenger,728,980,913.3054443383484,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2021,3,8,1962,,Post-Suez,36,1.16,Normal,495.1797462581356,84.4,499.53,82.8,Aug 2021,2021-08
785,2022-07-26,Container_597,597,Container,803,598,744.8078382521905,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Michael Stewart,EMEA,Day,2022,3,7,2002,24.0,Post-Suez,31,1.0,Normal,495.1797462581356,50.4,499.53,49.1,Jul 2022,2022-07
497,2023-04-05,Tanker_301,301,Tanker,350,294,194.42914512288024,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Night,2023,2,4,1972,,Post-Suez,36,1.16,Normal,495.1797462581356,-60.7,499.53,-61.1,Apr 2023,2023-04
